03-04-2017 11:43:49.613,-,AT,"0,0013A20040A27C68,XBee-PRO 868 Single Channel,1061,COM7 - 9600/8/N/1/N,8"
03-04-2017 14:31:43.979,1002,RECV,2474726B2C31333A33313A34332E30302C343834382E353635342C3931362E323136362C34382E3830393432
03-04-2017 14:31:44.043,1003,RECV,352C392E3237303237372C323234382E36302C302E36322C3330392E333430302C31312C302C312C3838322C342E37302C31392E33300D0A
03-04-2017 14:31:52.094,1004,RECV,2474726B2C31333A33313A35312E30302C343834382E363336372C3931362E323137382C34382E3831303631322C392E323730323936
03-04-2017 14:31:52.157,1005,RECV,2C323330332E34302C302E36322C3330392E333430302C31312C302C312C3838362C342E30302C31392E33300D0A
03-04-2017 14:31:53.970,1006,RECV,2474726B2C31333A33313A35332E30302C343834382E363533332C3931362E323234302C
03-04-2017 14:31:54.033,1007,RECV,34382E3831303839302C392E3237303430302C323331342E33302C302E36322C3330392E333430302C31312C302C312C3838372C332E36302C31392E3430
03-04-2017 14:31:54.095,1008,RECV,0D0A
03-04-2017 14:32:03.999,1009,RECV,247472
03-04-2017 14:32:04.061,1010,RECV,6B2C31333A33323A332E30302C343834382E373631372C3931362E323430332C34382E3831323639352C392E3237303637322C323337382E31302C302E36
03-04-2017 14:32:04.126,1011,RECV,322C3330392E333430302C31312C302C312C3839322C322E39302C31392E39300D0A
03-04-2017 14:32:05.938,1012,RECV,2474726B2C31333A33323A352E30302C
03-04-2017 14:32:06.002,1013,RECV,343834382E373833322C3931362E323438382C34382E3831333035332C392E3237303831332C323338392E38302C302E36322C3330392E333430302C3131
03-04-2017 14:32:06.064,1014,RECV,2C302C312C3839332C2C0D0A
03-04-2017 14:32:07.940,1015,RECV,24
03-04-2017 14:32:08.002,1016,RECV,74726B2C31333A33323A372E30302C343834382E383031382C3931362E323536372C34382E3831333336322C392E3237303934362C323430312E37302C
03-04-2017 14:32:08.065,1017,RECV,302E36322C3330392E333430302C31312C302C312C3839342C322E38302C32302E31300D0A
03-04-2017 14:32:17.979,1018,RECV,2474726B2C31333A33323A31372E30302C343834382E383938342C3931362E323739392C34
03-04-2017 14:32:18.041,1019,RECV,382E3831343937362C392E3237313333322C323436302E35302C302E36322C3330392E333430302C31312C302C312C3839392C332E30302C32312E3130
03-04-2017 14:32:18.103,1020,RECV,0D0A
03-04-2017 14:32:33.956,1021,RECV,2474726B2C31333A33323A33332E30302C343834392E303438382C3931362E33
03-04-2017 14:32:34.018,1022,RECV,3338382C34382E3831373438322C392E3237323331332C323536382E37302C302E36322C3330392E333430302C31
03-04-2017 14:32:34.081,1023,RECV,312C302C312C3930372C322E31302C32312E33300D0A
03-04-2017 14:32:44.083,1024,RECV,2474726B2C31333A33323A34332E30302C343834392E313433312C3931362E333635332C34382E3831393035302C39
03-04-2017 14:32:44.146,1025,RECV,2E3237323735352C323632372E34302C302E36322C3330392E333430302C31312C302C312C3931322C322E30302C32302E37300D0A
03-04-2017 14:32:45.948,1026,RECV,2474726B2C31333A33323A34352E30302C343834392E313630
03-04-2017 14:32:46.011,1027,RECV,362C3931362E333734372C34382E3831393334342C392E3237323931322C323634302E31302C302E36322C3330392E333430302C31312C302C312C3931
03-04-2017 14:32:46.073,1028,RECV,332C322E30302C32302E37300D0A
03-04-2017 14:32:47.948,1029,RECV,2474726B2C31333A33323A34372E30302C343834392E31373737
03-04-2017 14:32:48.011,1030,RECV,2C3931362E333830332C34382E3831393633302C392E3237333030352C323635322E38302C302E36322C3330392E333430302C31312C302C312C3931342C
03-04-2017 14:32:48.074,1031,RECV,322E31302C32302E37300D0A
03-04-2017 14:32:50.001,1032,RECV,2474726B2C31333A33323A3439
03-04-2017 14:32:50.064,1033,RECV,2E30302C343834392E313937332C3931362E333833372C34382E3831393935342C392E3237333036312C323636342E38302C302E36322C3330392E3334
03-04-2017 14:32:50.126,1034,RECV,30302C31312C302C312C3931352C322E33302C32302E38300D0A
03-04-2017 14:33:03.960,1035,RECV,2474726B2C31333A33333A332E30302C343834392E333330362C3931362E343432362C34382E
03-04-2017 14:33:04.022,1036,RECV,3832323137382C392E3237343034342C323735382E30302C302E36322C3330392E333430302C31312C302C322C3932322C312E36302C31392E31300D0A
03-04-2017 14:33:05.947,1037,RECV,2474726B2C31333A33333A352E30302C343834392E33343831
03-04-2017 14:33:06.009,1038,RECV,2C3931362E343533322C34382E3832323436382C392E3237343232302C323737322E38302C302E36322C3330392E333430302C31312C302C322C393233
03-04-2017 14:33:06.072,1039,RECV,2C312E33302C31382E38300D0A
03-04-2017 14:33:25.936,1040,RECV,2474726B2C31333A33333A32352E30302C343834392E353234342C3931362E353238362C3438
03-04-2017 14:33:25.999,1041,RECV,2E3832353430352C392E3237353437372C323930322E31302C302E36322C3330392E333430302C31312C302C322C3933332C2C0D0A
03-04-2017 14:33:31.937,1042,RECV,2474726B2C31333A33
03-04-2017 14:33:32.001,1043,RECV,333A33312E30302C343834392E353832302C3931362E353533382C34382E3832363336362C392E3237353839362C323931392E34302C302E36322C3330
03-04-2017 14:33:32.064,1044,RECV,392E333430302C31312C302C322C3933362C2D302E38302C31372E38300D0A
03-04-2017 14:33:40.102,1045,RECV,2474726B2C31333A33333A33392E30302C343834392E36353134
03-04-2017 14:33:40.165,1046,RECV,2C3931362E353838382C34382E3832373532322C392E3237363438302C323937382E37302C302E36322C3330392E
03-04-2017 14:33:40.227,1047,RECV,333430302C31312C302C322C3934302C2D302E38302C31382E32300D0A
03-04-2017 14:33:54.029,1048,RECV,2474
03-04-2017 14:33:54.092,1049,RECV,726B2C31333A33333A35332E30302C343834392E373933302C3931362E363735392C34382E3832393838342C392E
03-04-2017 14:33:54.154,1050,RECV,3237373933322C333037342E36302C302E36322C3330392E333430302C31312C302C322C3934372C2D302E36302C31382E34300D0A
03-04-2017 14:34:34.056,1051,RECV,2474726B2C31333A33343A33332E30302C343835302E323235312C3931372E303134352C34382E3833373038362C39
03-04-2017 14:34:34.118,1052,RECV,2E3238333537352C333336372E34302C302E36322C3330392E333430302C31312C302C322C3936372C2D322E31302C31352E33300D0A
03-04-2017 14:34:52.118,1053,RECV,2474726B2C31333A33343A35312E30302C343835302E343531372C3931372E31353834
03-04-2017 14:34:52.180,1054,RECV,2C34382E3834303836322C392E3238353937342C333438302E33302C302E36322C3330392E333430302C31312C302C322C3937362C2D322E38302C3134
03-04-2017 14:34:52.243,1055,RECV,2E35300D0A
